ผู้ได้รับการเสนอชื่อสรรหาเป็นสมาชิกวุฒิสภา,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
ภาคเอกชน,นายพิพัฒน์  ปรีดาวิภาต,มูลนิธิพิทักษ์ดวงตาประชาชน (ชื่อเดิม มูลนิธิพิทักษ์ดวงตาราชวิถี),ชาย,51-60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,นายพิพัฒน์  สุกิจปาณีนิจ,สมาคมอุตสาหกรรมสับปะรดไทย,ชาย,40-50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,นายพิศาล  กสิผล,สมาคมศิษย์เก่าพุทธโสธร ฉะเชิงเทรา,ชาย,40-50 ปี,ปริญญาตรี,นักกฎหมาย,
ภาคเอกชน,นายพีรเทพ  รุ่งชีวิน,สมาคมการค้าอุตสาหกรรมน้ำตาล,ชาย,61-70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,พลตรีพีรยุทธ์  ศิรินุพงศ์,สมาคมทหารผ่านศึกและทหารกองหนุนจังหวัดสงขลา,ชาย,61-70 ปี,ปริญญาตรี,ข้าราชการบำนาญ,
ภาคเอกชน,นายพีรศักดิ์  ชุ่มเจริญสุข,สมาคมสภาผู้ปกครองและครูแห่งประเทศไทย,ชาย,61-70 ปี,ปริญญาโท,ผู้บริหาร / ลูกจ้างภาคเอกชน,
ภาคเอกชน,นายพีรศักดิ์  วรสุนทโรสถ,สมาคมศูนย์วิชาการไทย-ออสเตรเลีย,ชาย,51-60 ปี,ปริญญาเอก,ผู้บริหาร / ลูกจ้างภาคเอกชน,
ภาคเอกชน,นายพูนศักดิ์  วรรณพงษ์,มูลนิธิอุปถัมภ์ และคุ้มครองป้องกันพระพุทธศาสนา,ชาย,51-60 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์,
ภาคเอกชน,นายเพชร  แก่นเมือง,สมาคมรัฐธรรมนูญเพื่อประชาชน,ชาย,71-80 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาคเอกชน,นางเพ็ญพักตร์  ศรีทอง,มูลนิธิช่วยเหลือเด็กพิการอุบลราชธานี,หญิง,51-60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,พลเอกเพิ่มศักดิ์  พวงสาโรนจน์,สมาคมศิษย์เก่าโยธินบูรณะ,ชาย,61-70 ปี,ปริญญาตรี,ข้าราชการบำนาญ,
ภาคเอกชน,นายไพจิตร  กุลตั้งวัฒนา,หอการค้าจังหวัดสกลนคร,ชาย,51-60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,นายไพฑูรย์  จัยสิน,สมาคมแฮนด์บอลแห่งประเทศไทย,ชาย,61-70 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาคเอกชน,นายไพฑูรย์ ประดิษฐ์สาร,มูลนิธิหลวงอาจอัคคีการและแสร์,ชาย,61-70 ปี,ปริญญาตรี,นักกฎหมาย,
ภาคเอกชน,พลเอกไพบูลย์  กาญจนพิบูลย์,พุทธสมาคมจังหวัดนครราชสีมา,ชาย,61-70 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาคเอกชน,พลเอกไพโรจน์  นาคฉัตรีย์,พุทธสมาคมจังหวัดชุมพร,ชาย,61-70 ปี,ปริญญาตรี,ข้าราชการบำนาญ,
ภาคเอกชน,นายไพโรจน์  เอื้อบุญกุล,มูลนิธิเพื่อนโดม,ชาย,61-70 ปี,ปริญญาตรี,ที่ปรึกษา,
ภาคเอกชน,นายไพศาล  สุริยะวงศ์ไพศาล,มูลนิธิสันติภาพและวัฒนธรรม,ชาย,51-60 ปี,ปริญญาตรี,วิชาชีพ,
ภาคเอกชน,นายภณ  รักตระกูล,สมาคมนักเรียนเก่าโรงเรียนสาธิตแห่งมหาวิทยาลัยเกษตรศาสตร์,ชาย,40-50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,นายภณวัชร์นันท์  ไกรมาตย์,สมาคมอาสาสมัครบรรเทาสาธารณภัยแห่งประเทศไทย,ชาย,40-50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,นางภรณี  ดวงฉ่ำ,สหภาพแรงงานตัดเย็บเสื้อผ้าเสรีนครพนม,หญิง,40-50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาคเอกชน,นายภราดร  นุชิตศิริภัทรา,หอการค้าจังหวัดตรัง,ชาย,40-50 ปี,ปริญญาโท,เกษตรกร,
ภาคเอกชน,นายภวิศ  ผาสุข,สหภาพแรงงานวัตนไพศาล,ชาย,51-60 ปี,ปริญญาตรี,นักกฎหมาย,
ภาคเอกชน,นางภัทรียา  เบญจพลชัย,ตลาดหลักทรัพย์แห่งประเทศไทย,หญิง,51-60 ปี,ปริญญาโท,รับจ้าง,
ภาคเอกชน,ร้อยโทภูมิศักดิ์  หงษ์หยก,หอการค้าจังหวัดภูเก็ต,ชาย,61-70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,1
